title,author,documentURL,database,year,search_venue
An observationally constrained evaluation of the oxidative capacity in the tropical western Pacific troposphere,"Nicely, Julie M;Anderson, Daniel C;Canty, Timothy P;Salawitch, Ross J;Wolfe, Glenn M;Apel, Eric C;Arnold, Steve R;Atlas, Elliot L;Blake, Nicola J;Bresch, James F;Campos, Teresa L;Dickerson, Russell R;Duncan, Bryan;Emmons, Louisa K;Evans, Mathew J;Fernandez, Rafael P;Flemming, Johannes;Hall, Samuel R;Hanisco, Thomas F;Honomichl, Shawn B;Hornbrook, Rebecca S;Huijnen, Vincent;Kaser, Lisa;Kinnison, Douglas E;Lamarque, Jean-Francois;Mao, Jingqiu;Monks, Sarah A;Montzka, Denise D;Pan, Laura L;Riemer, Daniel D;Saiz-Lopez, Alfonso;Steenrod, Stephen D;Stell, Meghan H;Tilmes, Simone;Turquety, Solene;Ullmann, Kirk;Weinheimer, Andrew J",https://search.proquest.com/docview/1905626334?accountid=14507,SciTech Premium Collection,2016,ProQuest
Outsider Indigenous Research: Dancing the Tightrope Between Etic and Emic Perspectives,"Darling, Felicia",https://search.proquest.com/docview/1826447186?accountid=14507,Social Science Premium Collection,2016,ProQuest
Conference Report: Das Bild als soziologisches Problem. Herausforderungen einer Theorie visueller Sozialkommunikation [The Image as a Sociological Problem. Challenges of a Theory of Visual Social Communication],"Bruns, Charlotte;Sommer, Matthias",https://search.proquest.com/docview/1837031689?accountid=14507,Social Science Premium Collection,2016,ProQuest
First Thoughts,"Wilby, Peter",https://search.proquest.com/docview/1826425333?accountid=14507,"ABI/INFORM Global,European Newsstream,Military Database,Social Science Premium Collection",2016,ProQuest
NBN achieves 8Gbps over copper pair,"Burkitt-Gray, Alan",https://search.proquest.com/docview/1841681933?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection",2016,ProQuest
Australian NBN pushes home copper broadband to 8Gbps,"Burkitt-Gray, Alan",https://search.proquest.com/docview/1841684330?accountid=14507,ABI/INFORM Global,2016,ProQuest
Airborne measurements of BrO and the sum of HOBr and Br2 over the Tropical West Pacific from 1 to 15km during the CONvective TRansport of Active Species in the Tropics (CONTRAST) experiment,"Chen, Dexian;Huey, L Gregory;Tanner, David J;Salawitch, Ross J;Anderson, Daniel C;Wales, Pamela A;Pan, Laura L;Atlas, Elliot L;Hornbrook, Rebecca S;Apel, Eric C;Blake, Nicola J;Campos, Teresa L;Donets, Valeria;Flocke, Frank M;Hall, Samuel R;Hanisco, Thomas F;Hills, Alan J;Honomichl, Shawn B;Jensen, Jørgen B;Kaser, Lisa;Montzka, Denise D;Nicely, Julie M;Reeves, J Michael;Riemer, Daniel D;Schauffler, Sue M;Ullmann, Kirk;Weinheimer, Andrew J;Wolfe, Glenn M",https://search.proquest.com/docview/1845021177?accountid=14507,SciTech Premium Collection,2016,ProQuest
Canadian regulator backs wholesale access to last-mile infrastructure,"Burkitt-Gray, Alan",https://search.proquest.com/docview/1850017527?accountid=14507,ABI/INFORM Global,2016,ProQuest
CRTC calls for last-mile fibre sharing,"Burkitt-Gray, Alan",https://search.proquest.com/docview/1850020769?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection",2016,ProQuest
Automatic time-series quantification of bluff erosion using a single consumer grade camera as basis for erosion risk assessment and forecasts - a Boston Harbor Islands case study,"Hellwig, Martin D",https://search.proquest.com/docview/1843432617?accountid=14507,SciTech Premium Collection,2016,ProQuest
Clock-dated phylogeny for 48% of the 700 species of Crotalaria (Fabaceae-Papilionoideae) resolves sections worldwide and implies conserved flower and leaf traits throughout its pantropical range,"Rockinger, Alexander;Andreia Silva Flores;Renner, Susanne S",https://search.proquest.com/docview/1873601156?accountid=14507,SciTech Premium Collection,2017,ProQuest
Women in STEM: The Effect of Undergraduate Research on Persistence,"Wilker, Jodi",https://search.proquest.com/docview/1879433693?accountid=14507,ProQuest Dissertations & Theses A&I,2017,ProQuest
Spectroscopic evidence of odd frequency superconducting order,"Pal, Avradeep;Ouassou, J A;Eschrig, M;Linder, J;Blamire, M G",https://search.proquest.com/docview/1899509253?accountid=14507,SciTech Premium Collection,2017,ProQuest
Miniaturized Monitors for Assessment of Exposure to Air Pollutants: A Review,"Borghi, Francesca;Spinazze, Andrea;Rovelli, Sabrina;Campagnolo, Davide;Luca Del Buono;Cattaneo, Andrea;Cavallo, Domenico M",https://search.proquest.com/docview/1939840445?accountid=14507,SciTech Premium Collection,2017,ProQuest
Big data integration: Pan-European fungal species observations' assembly for addressing contemporary questions in ecology and global change biology,"Andrew, Carrie;Heegaard, Einar;Kirk, Paul M;Claus BÃ¤ssler;Heilmann-Clausen, Jacob;Krisai-Greilhuber, Irmgard;Kuyper, Thomas W;Senn-Irlet, Beatrice;Büntgen, Ulf;Diez, Jeffrey;Egli, Simon;Gange, Alan C;Halvorsen, Rune;Høiland, Klaus;Nordén, Jenni;Rustøen, Fredrik;Boddy, Lynne;HÃ¥vard Kauserud",https://search.proquest.com/docview/2000334787?accountid=14507,SciTech Premium Collection,2017,ProQuest
The contribution of volunteer-based monitoring data to the assessment of harmful phytoplankton blooms in Brazilian urban streams,"Cunha, Davi Gasparini Fernandes;Simone Pereira Casali;Patrícia Bortoletto de Falco;Thornhill, Ian;Loiselle, Steven Arthur",https://search.proquest.com/docview/2000385597?accountid=14507,SciTech Premium Collection,2017,ProQuest
Assessing the performance of urban forest carbon sequestration models using direct measurements of tree growth,"Boukili, Vanessa K.S.;Bebber, Daniel P;Mortimer, Tegan;Venicx, Gitte;Lefcourt, David;Chandler, Mark;Eisenberg, Cristina",https://search.proquest.com/docview/2000497186?accountid=14507,SciTech Premium Collection,2017,ProQuest
A large-scale investigation of microplastic contamination: Abundance and characteristics of microplastics in European beach sediment,"Lots, Froukje A.E.;Behrens, Paul;Vijver, Martina G;Horton, Alice A;Bosker, Thijs",https://search.proquest.com/docview/2010208177?accountid=14507,SciTech Premium Collection,2017,ProQuest
EnLightenment: High resolution smartphone microscopy as an educational and public engagement platform.,"Wicks, Laura C;Cairns, Gemma S;Melnyk, Jacob;Bryce, Scott;Duncan, Rory R;Dalgarno, Paul A",https://search.proquest.com/docview/2022980907?accountid=14507,SciTech Premium Collection,2017,ProQuest
Developing tools for improved population and range estimation in support of extinction risk assessments for neotropical birds,"Devenish, Christian",https://search.proquest.com/docview/2022995547?accountid=14507,"ProQuest Dissertations & Theses: UK & Ireland,ProQuest Dissertations & Theses A&I",2017,ProQuest
Marine turtles are not fussy nesters: a novel test of small-scale nest site selection using structure from motion beach terrain information,"Kelly, Ilana;Leon, Javier X;Gilby, Ben L;Olds, Andrew D;Schlacher, Thomas A",https://search.proquest.com/docview/1953667938?accountid=14507,SciTech Premium Collection,2017,ProQuest
Counting value of farmers' work for wildlife - by counting the birds,NA,https://search.proquest.com/docview/1864055605?accountid=14507,European Newsstream,2017,ProQuest
Counting value of farmers' work,NA,https://search.proquest.com/docview/1864925330?accountid=14507,European Newsstream,2017,ProQuest
"Crowd-Sourced Science: Societal Engagement, Scientific Authority and Ethical Practice","Johnston, Sean F;Franks, Benjamin;Whitelaw, Sandy",https://search.proquest.com/docview/1936132054?accountid=14507,Social Science Premium Collection,2017,ProQuest
The Global Pollen Project: a new tool for pollen identification and the dissemination of physical reference collections,"Martin, Andrew C;Harvey, William J",https://search.proquest.com/docview/1917281676?accountid=14507,SciTech Premium Collection,2017,ProQuest
Simplified and still meaningful: assessing butterfly habitat quality in grasslands with data collected by pupils,"Rüdisser, Johannes;Tasser, Erich;Walde, Janette;Huemer, Peter;Lechner, Kurt;Ortner, Alois;Tappeiner, Ulrike",https://search.proquest.com/docview/1929406813?accountid=14507,SciTech Premium Collection,2017,ProQuest
Unblocking the flow of biodiversity data for decision-making in Africa,"Stephenson, P J;Bowles-Newark, Nadine;Regan, Eugenie;Stanwell-Smith, Damon;Diagana, Mallé;Robert HÃ¶ft;Abarchi, Harouna;Abrahamse, Tanya;Akello, Christine;Allison, Hilary;Banki, Olaf;Barthelemy Batieno;Dieme, Samuel;Domingos, Arthur;Galt, Russell;Githaiga, Cicilia W;Abdoulaye Bine Guindo;David L.N. Hafashimana;Hirsch, Tim;Hobern, Donald;Kaaya, John;Kaggwa, Ronald;Kalemba, Martha Mphatso;Ibrahim Linjouom;Manaka, Budu;Mbwambo, Zawadi;Monipher Musasa;Okoree, Eric;Aggrey Rwetsiba;Ahmat Brahim Siam;Thiombiano, Adjima",https://search.proquest.com/docview/2000577077?accountid=14507,SciTech Premium Collection,2017,ProQuest
High-Yield Methods for Accurate Two-Alternative Visual Psychophysics in Head-Fixed Mice.,"Burgess, Christopher P;Lak, Armin;Steinmetz, Nicholas A;Zatka-Haas, Peter;Bai Reddy, Charu;Jacobs, Elina A K;Linden, Jennifer F;Paton, Joseph J;Ranson, Adam;Schröder, Sylvia;Soares, Sofia;Wells, Miles J;Wool, Lauren E;Harris, Kenneth D;Carandini, Matteo",https://search.proquest.com/docview/1936623772?accountid=14507,SciTech Premium Collection,2017,ProQuest
Sharing biodiversity data: citizen scientists’ concerns and motivations,"Ganzevoort, Wessel;van den Born, Riyan J; G;Halffman, Willem;Turnhout, Sander",https://search.proquest.com/docview/1947779830?accountid=14507,SciTech Premium Collection,2017,ProQuest
Development of a semi-quantitative risk assessment model for evaluating environmental threat posed by the three first EU watch-list pharmaceuticals to urban wastewater treatment plants: An Irish case study,"Tahar, Alexandre;Tiedeken, Erin Jo;Clifford, Eoghan;Cummins, Enda;Rowan, Neil",https://search.proquest.com/docview/2000492240?accountid=14507,SciTech Premium Collection,2017,ProQuest
Improved visible-light activities of nanocrystalline CdS by coupling with ultrafine NbN with lattice matching for hydrogen evolution,"Qu, Yang;Sun, Ning;Humayun, Muhammad;Zada, Amir;Xie, Ying;Tang, Junwang;Jing, Liqiang;Fu, Honggang",https://search.proquest.com/docview/2010895859?accountid=14507,SciTech Premium Collection,2018,ProQuest
ONE of the joys of being a father is being able [...],"Ingham, John",https://search.proquest.com/docview/1988810709?accountid=14507,European Newsstream,2018,ProQuest
ONE of the joys of being a father [...],"Ingham, John",https://search.proquest.com/docview/1988816803?accountid=14507,European Newsstream,2018,ProQuest
Bayesian estimation of species relative abundances and habitat preferences using opportunistic data,"Coron, Camille;Calenge, Clément;Giraud, Christophe;Julliard, Romain",https://search.proquest.com/docview/1993632230?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection",2018,ProQuest
The hairy-downy game revisited: an empirical test of the interspecific social dominance mimicry hypothesis,"Leighton, Gavin M;Lees, Alexander C;Miller, Eliot T",https://search.proquest.com/docview/2045802072?accountid=14507,SciTech Premium Collection,2018,ProQuest
Underground cryptic speciation within the Maghreb: Multilocus phylogeography sheds light on the diversification of the checkerboard worm lizard Trogonophis wiegmanni,"Salvi, Daniele;Perera, Ana;Harris, D James;Sampaio, Filipa L;Carranza, Salvador",https://search.proquest.com/docview/2053882824?accountid=14507,SciTech Premium Collection,2018,ProQuest
Long-term behaviour of Nb and Cr nitrides nanostructured coatings under steam at 650 °C. Mechanistic considerations,"Agüero, A;Juez-Lorenzo, M;Hovsepian, P Eh;Ehiasarian, AP;Purandare, YP;Muelas, R",https://search.proquest.com/docview/2018025427?accountid=14507,SciTech Premium Collection,2018,ProQuest
BioMedReports: NetComm Wireless Proud to Supply World Leading Technology for nbn Fibre-to-the-Curb,NA,https://search.proquest.com/docview/2022881058?accountid=14507,Entrepreneurship Database,2018,ProQuest
A comparison of ground-based methods for estimating canopy closure for use in phenology research,"Smith, Alison M;Ramsay, Paul M",https://search.proquest.com/docview/2053899310?accountid=14507,SciTech Premium Collection,2018,ProQuest
Tracking the long-term dynamics of plant diversity in Northeast Spain with a network of volunteers and rangers,"García, Maria Begoña;Silva, Jose Luis;Tejero, Pablo;Pardo, Iker;Gómez, Daniel",https://search.proquest.com/docview/2032638400?accountid=14507,SciTech Premium Collection,2018,ProQuest
Participatory soundscape sensing,"Li, Chunming;Haklay, Muki;Liu, Yin",https://search.proquest.com/docview/2053900222?accountid=14507,SciTech Premium Collection,2018,ProQuest
Pan European Phenological database (PEP725): a single point of access for European data,"Templ, Barbara;Koch, Elisabeth;Bolmgren, Kjell;Ungersböck, Markus;Paul, Anita;Scheifinger, Helfried;Rutishauser, This;Busto, Montserrat;Frank-M Chmielewski;Hájková, Lenka;Hodzić, Sabina;Kaspar, Frank;Pietragalla, Barbara;Romero-Fresneda, Ramiro;Tolvanen, Anne;Vučetič, Višnja;Zimmermann, Kirsten;Zust, Ana",https://search.proquest.com/docview/2002717274?accountid=14507,"Military Database,SciTech Premium Collection",2018,ProQuest
Colonization and usage of eight milkweed (&lt;i&gt;Asclepias&lt;/i&gt;) species by monarch butterflies and bees in urban garden settings,"Baker, Adam M;Potter, Daniel A",https://search.proquest.com/docview/2050759195?accountid=14507,SciTech Premium Collection,2018,ProQuest
Crowdsourcing as an Analytical Method: Metrology of Smartphone Measurements in Heritage Science,"Brigham, Rosie;Josep Grau‐Bové;Rudnicka, Anna;Cassar, May;Strlic, Matija",https://search.proquest.com/docview/2053263151?accountid=14507,SciTech Premium Collection,2018,ProQuest
Navigating north: how body mass and winds shape avian flight behaviours across a North American migratory flyway,"Horton, Kyle G;Van Doren, Benjamin M;La Sorte, Frank A;Fink, Daniel;Sheldon, Daniel;Farnsworth, Andrew;Kelly, Jeffrey F",https://search.proquest.com/docview/2055178370?accountid=14507,SciTech Premium Collection,2018,ProQuest
Social Media Monitors the Largest Fish in the Sea,"Davies, Tim K",https://search.proquest.com/docview/1510289125?accountid=14507,SciTech Premium Collection,2014,ProQuest
Quantifying variation among garden plants in attractiveness to bees and other flower-visiting insects,"Garbuzov, Mihail;Ratnieks, Francis L W",https://search.proquest.com/docview/1507531900?accountid=14507,SciTech Premium Collection,2014,ProQuest
Tiny beads spell big trouble for marine life,"Siggins, Lorna",https://search.proquest.com/docview/1512650831?accountid=14507,European Newsstream,2014,ProQuest
Middle East &amp; Africa Telecommunications Insight - May 2014,NA,https://search.proquest.com/docview/1566707981?accountid=14507,SciTech Premium Collection,2014,ProQuest
Help needed to map stag beetle distribution to reverse decline,"Thomas, Viv",https://search.proquest.com/docview/1528300408?accountid=14507,European Newsstream,2014,ProQuest
